URL,Filesize,Number of Outgoing links,Content type
http://www.latimes.com/la-bio-houston-mitchell-staff.html,97422,181,text/html
http://www.latimes.com/la-bio-ellis-simani-staff.html,78649,171,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-kavanaugh-tv-ratings-20180928-story.html,205651,151,text/html
http://www.latimes.com/la-bio-amy-scattergood-staff.html,97270,180,text/html
http://www.latimes.com/la-bio-lance-pugmire-staff.html,98384,181,text/html
http://www.latimes.com/entertainment/lanews-mary-mcnamara-20130507-staff.html,96285,181,text/html
http://www.latimes.com/la-bio-kent-nishimura-staff.html,69913,161,text/html
http://www.latimes.com/nation/,212322,245,text/html
http://www.latimes.com/la-bio-jaclyn-cosgrove-staff.html,97068,182,text/html
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-sessions-sanctuary-20180917-story.html,113799,154,text/html
http://www.latimes.com/about/la-contact-us-htmlstory.html,119750,188,text/html
http://www.latimes.com/la-bio-jack-leonard-staff.html,97522,182,text/html
http://www.latimes.com/la-bio-samantha-masunaga-staff.html,98975,180,text/html
http://www.latimes.com/la-bio-laura-nelson-staff.html,97636,180,text/html
http://www.latimes.com/la-bio-carla-hall-staff.html,98471,181,text/html
http://www.latimes.com/local/datadesk/,146094,205,text/html
http://www.latimes.com/business/autos/la-fi-hy-tesla-elon-musk-sec-20180928-story.html,123130,153,text/html
http://www.latimes.com/business/lanews-michael-hiltzik-20130507-staff.html,98689,182,text/html
http://www.latimes.com/la-bio-paige-st-john-staff.html,99456,182,text/html
http://www.latimes.com/la-bio-michael-livingston-staff.html,96712,183,text/html
http://www.latimes.com/la-bio-maura-dolan-staff.html,98576,181,text/html
http://www.latimes.com/la-bio-mikael-wood-staff.html,98728,181,text/html
http://www.latimes.com/la-bio-ralph-vartabedian-staff.html,100262,180,text/html
http://www.latimes.com/la-bio-david-savage-staff.html,98771,183,text/html
http://www.latimes.com/politics/la-pol-ca-kavanaugh-avenatti-2018-story.html,230124,159,text/html
http://www.latimes.com/la-bio-angel-rodriguez-20150507-staff.html,88951,175,text/html
http://www.latimes.com/la-bio-allison-wisk-staff.html,69486,161,text/html
http://www.latimes.com/la-bio-colleen-shalby-staff.html,99381,181,text/html
http://www.latimes.com/lanews-david-lazarus-20130507-staff.html,98254,181,text/html
http://www.latimes.com/local/la-bio-hector-becerra-staff.html,97398,182,text/html
http://www.latimes.com/sports/ucla/,242649,207,text/html
http://www.latimes.com/la-bio-paloma-esquivel-staff.html,99370,182,text/html
http://www.latimes.com/la-bio-dan-woike-staff.html,97923,181,text/html
http://www.latimes.com/la-bio-christie-dzurilla-staff.html,99730,181,text/html
http://www.latimes.com/la-bio-chris-barton-staff.html,99778,181,text/html
http://www.latimes.com/la-bio-jessica-roy-staff.html,97978,180,text/html
http://www.latimes.com/la-bio-lisa-boone-staff.html,96070,181,text/html
http://www.latimes.com/brandpublishing/travelplus/,121622,53,text/html
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-mortality-social-security-20180912-story.html,110881,150,text/html
http://www.latimes.com/la-bio-jim-puzzanghera-staff.html,100635,181,text/html
http://www.latimes.com/la-bio-todd-martens-staff.html,99161,182,text/html
http://www.latimes.com/la-bio-joe-mozingo-staff.html,98316,189,text/html
http://www.latimes.com/about/la-scott-kraft-deputy-managing-editor-20140327-story.html,111585,150,text/html
http://www.latimes.com/la-bio-nita-lelyveld-staff.html,95941,182,text/html
http://www.latimes.com/la-bio-noam-levey-staff.html,98784,181,text/html
http://www.latimes.com/politics/la-pol-ca-campaign-issues-california-governor-race-20180921-story.html,221421,157,text/html
http://www.latimes.com/business/technology/la-fi-tn-tech-privacy-20180926-story.html,129131,152,text/html
http://www.latimes.com/la-bio-robyn-dixon-staff.html,97135,182,text/html
http://www.latimes.com/sports/nfl/la-sp-ravens-steelers-20180930-story.html,195606,150,text/html
http://www.latimes.com/la-bio-shotgun-spratling-staff.html,96076,182,text/html
http://www.latimes.com/la-bio-kate-stanhope-staff.html,99385,182,text/html
http://www.latimes.com/tn-bio-alene-tchekmedyian-staff.html,98165,182,text/html
http://www.latimes.com/la-bio-david-pierson-staff.html,98857,181,text/html
http://www.latimes.com/la-bio-jon-schleuss-staff.html,97053,182,text/html
http://www.latimes.com/la-bio-paul-thornton-staff.html,97719,181,text/html
http://www.latimes.com/local/lanow/,159676,211,text/html
http://www.latimes.com/business/la-fi-oil-gas-prices-20180927-story.html,121875,158,text/html
http://www.latimes.com/la-bio-randall-roberts-staff.html,101769,182,text/html
http://www.latimes.com/la-bio-tony-barboza-staff.html,99288,180,text/html
http://www.latimes.com/la-bio-scott-sandell-staff.html,95236,184,text/html
http://www.latimes.com/la-bio-bob-drogin-staff.html,97163,184,text/html
http://www.latimes.com/la-bio-hugo-martin-staff.html,99070,181,text/html
http://www.latimes.com/la-bio-kyle-kim-staff.html,96389,183,text/html
http://www.latimes.com/la-bio-lauren-raab-staff.html,97284,183,text/html
http://www.latimes.com/la-bio-paul-pringle-staff.html,98553,183,text/html
http://www.latimes.com/business/autos/la-fi-hy-lucid-saudi-fund-20180917-story.html,118357,151,text/html
http://www.latimes.com/about/la-executive-editor-norman-pearlstine-story.html,110992,150,text/html
http://www.latimes.com/lanews-eric-sondheimer-20130507-staff.html,92552,181,text/html
http://www.latimes.com/politics/,281053,242,text/html
http://www.latimes.com/la-bio-adam-elmahrek-staff.html,98763,184,text/html
http://www.latimes.com/la-bio-sarah-d-wire-staff.html,99333,183,text/html
http://www.latimes.com/la-bio-rene-lynch-staff.html,96770,186,text/html
http://www.latimes.com/la-bio-jessica-gelt-staff.html,100254,182,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-oculus-20180926-story.html,202480,151,text/html
http://www.latimes.com/la-bio-john-cherwa-staff.html,92284,181,text/html
http://www.latimes.com/la-bio-del-quentin-wilber-staff.html,96925,183,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hp-home-20180929-story.html,119087,146,text/html
http://www.latimes.com/la-bio-david-lauter-staff.html,98981,184,text/html
http://www.latimes.com/business/autos/la-fi-hy-tesla-sec-follow-20180929-story.html,124846,156,text/html
http://www.latimes.com/la-bio-louis-sahagun-staff.html,99610,180,text/html
http://www.latimes.com/la-bio-russ-mitchell-staff.html,97793,182,text/html
http://www.latimes.com/nation/la-na-iranian-refugee-20180930-story.html?outputType=amp,131461,65,text/html
http://www.latimes.com/la-bio-greg-braxton-staff.html,98540,182,text/html
http://www.latimes.com/la-bio-andrea-roberson-staff.html,64644,158,text/html
http://www.latimes.com/business/technology/la-fi-tn-snap-amazon-20180924-story.html,118255,152,text/html
http://www.latimes.com/la-bio-michael-finnegan-staff.html,99700,180,text/html
http://www.latimes.com/world/middleeast/la-fg-iranian-travel-ban-family-2017-story.html,141571,156,text/html
http://www.latimes.com/la-bio-dylan-hernandez-staff.html,99043,181,text/html
http://www.latimes.com/travel/la-tr-weekendescape-sg-storygallery.html,138573,170,text/html
http://www.latimes.com/la-bio-howard-blume-staff.html,99801,180,text/html
http://www.latimes.com/la-bio-stephen-battaglio-staff.html,98624,181,text/html
http://www.latimes.com/nation/la-na-pol-trump-refugees-20180919-story.html,127155,152,text/html
http://www.latimes.com/la-bio-matt-hamilton-staff.html,98994,184,text/html
http://www.latimes.com/business/lazarus/la-fi-lazarus-apple-watch-four-review-20180926-story.html,118552,151,text/html
http://www.latimes.com/opinion/lanews-doyle-mcmanus-20130507-staff.html,95088,182,text/html
http://www.latimes.com/la-bio-david-cloud-staff.html,98512,182,text/html
http://www.latimes.com/la-bio-marques-harper-staff.html,98882,181,text/html
https://www.latimes.com/resizer/0STyk1kjMIpKG7AmqBH7h69YfFY=/1400x0/www.trbimg.com/img-5bad8c13/turbine/la-1538100239-poehm3iy2r-snap-image,81172,0,image/jpeg
http://www.latimes.com/travel/la-tr-quebec-train-20180923-story.html,262801,182,text/html
http://www.latimes.com/la-bio-christopher-reynolds-staff.html,98514,181,text/html
http://www.latimes.com/local/obituaries/la-me-otis-rush-20180930-story.html?outputType=amp,106364,60,text/html
http://www.latimes.com/la-bio-kevin-baxter-staff.html,96492,181,text/html
http://www.latimes.com/la-bio-melody-petersen-staff.html,98165,181,text/html
http://www.latimes.com/la-bio-james-rufus-koren-staff.html,98367,182,text/html
http://www.latimes.com/business/autos/la-fi-hy-tesla-truck-trailers-20180926-story.html,125319,156,text/html
http://www.latimes.com/la-bio-ben-welsh-staff.html,96367,186,text/html
http://www.latimes.com/local/obituaries/la-me-marty-balin-obit-20180928-story.html,130241,151,text/html
http://www.latimes.com/la-bio-chuck-schilken-staff.html,97650,181,text/html
http://www.latimes.com/travel/lasvegas/la-tr-vegas-cannabis-museum-20180928-story.html,206214,154,text/html
http://www.latimes.com/la-bio-david-ng-staff.html,98723,181,text/html
http://www.latimes.com/local/obituaries/la-me-robert-venturi-20180920-story.html,131233,150,text/html
http://www.latimes.com/la-bio-catharine-hamm-staff.html,94704,181,text/html
http://www.latimes.com/business/lazarus/la-fi-lazarus-video-games-treyarch-black-ops-20180928-story.html,129166,153,text/html
http://www.latimes.com/la-bio-alexandra-zavis-staff.html,98232,182,text/html
http://www.latimes.com/la-bio-anthony-pesce-staff.html,82760,174,text/html
http://www.latimes.com/la-bio-kurtis-lee-staff.html,99341,182,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-yonder-alonso-miami-baseball-playoffs-20180927-story.html,131773,145,text/html
http://www.latimes.com/local/obituaries/la-me-ln-alan-abel-20180919-story.html,127451,150,text/html
http://www.latimes.com/la-bio-andrea-castillo-staff.html,98934,180,text/html
http://www.latimes.com/travel/la-tr-spot-20180910-story.html,205534,165,text/html
http://www.latimes.com/la-bio-doug-smith-staff.html,98054,184,text/html
http://www.latimes.com/about/lat-michael-whitley-assistant-managing-editor-design-story.html,110319,150,text/html
http://www.latimes.com/business/la-fi-markets-20180928-story.html,122432,151,text/html
https://www.latimes.com/resizer/bEwvdPBGlH9OeYVkISSgHuJ6e-Q=/1400x0/www.trbimg.com/img-5bb0b070/turbine/la-1538306156-kewn5uuwze-snap-image,134405,0,image/jpeg
http://www.latimes.com/la-bio-iris-lee-staff.html,75392,167,text/html
http://www.latimes.com/local/obituaries/la-me-ln-uno-the-beagle-dies-20180921-story.html,116988,150,text/html
http://www.latimes.com/la-bio-nabih-bulos-staff.html,97035,182,text/html
http://www.latimes.com/business/hollywood/la-fi-ct-murdochs-compensation-20180928-story.html,198077,151,text/html
http://www.latimes.com/la-bio-kerry-cavanaugh-staff.html,99464,182,text/html
http://www.latimes.com/travel/la-tr-spot-upgrades-20180625-story.html,205808,158,text/html
http://www.latimes.com/la-bio-libby-hill-staff.html,100219,182,text/html
http://www.latimes.com/la-bio-andrea-chang-staff.html,98824,180,text/html
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-stemgenex-20180914-story.html,125425,157,text/html
http://www.latimes.com/la-bio-melissa-healy-staff.html,99585,182,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-notes-20180930-story.html?outputType=amp,103395,61,text/html
http://www.latimes.com/la-bio-priya-krishnakumar-staff.html,97792,188,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-kardashian-la-quinta-20180927-story.html,123327,148,text/html
http://www.latimes.com/la-bio-jenny-jarvie-staff.html,98332,183,text/html
http://www.latimes.com/la-bio-athan-atsales-staff.html,81609,170,text/html
http://www.latimes.com/travel/la-tr-road-trips-family-friendly-20180520-story.html,230933,206,text/html
http://www.latimes.com/la-bio-len-de-groot-staff.html,87279,180,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-deanna-lund-century-city-201809278-story.html,122217,147,text/html
http://www.latimes.com/sports/mlb/la-sp-stat-corner-20180929-story.html,191295,152,text/html
http://www.latimes.com/la-bio-carolina-a-miranda-staff.html,101351,182,text/html
http://www.latimes.com/la-bio-jorge-castillo-staff.html,97172,181,text/html
http://www.latimes.com/la-bio-tracy-boucher-staff.html,67228,159,text/html
http://www.latimes.com/sports/mlb/la-sp-mlb-column-20180929-story.html,215428,157,text/html
http://www.latimes.com/travel/la-tr-spot-20180422-story.html,205356,156,text/html
http://www.latimes.com/la-bio-david-wharton-staff.html,97805,182,text/html
http://www.latimes.com/about/lat-shelby-grad-assistant-managing-editor-california-story.html,110989,151,text/html
http://www.latimes.com/la-bio-cindy-chang-staff.html,98408,180,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-desert-stuff-20180126-story.html,227302,168,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-cirkut-jennie-garth-20180928-story.html,121755,145,text/html
http://www.latimes.com/sports/mlb/la-sp-mariners-mike-marjama-20180929-story.html,211854,155,text/html
http://www.latimes.com/la-bio-jay-l-clendenin-staff.html,82503,174,text/html
http://www.latimes.com/la-bio-noelle-carter-staff.html,97526,181,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-see-the-small-world-within-this-carlsbad-1513370664-htmlstory.html,201180,179,text/html
http://www.latimes.com/sports/mlb/la-sp-baseball-notes-20180929-story.html,201168,153,text/html
http://www.latimes.com/business/realestate/hot-property/la-fi-hotprop-philip-rivers-land-sold-20180928-story.html,115766,145,text/html
http://www.latimes.com/la-bio-melanie-mason-staff.html,100453,180,text/html
http://www.latimes.com/business/technology/la-fi-tn-instagram-founders-20180924-story.html,124842,155,text/html
http://www.latimes.com/la-bio-jevon-phillips-staff.html,99557,182,text/html
http://www.latimes.com/travel/cruises/la-tr-cruises-holland-america-20180925-story.html,192754,151,text/html
https://www.latimes.com/resizer/NTYtllglJqGgfZhzcItyDh-tuCI=/1400x0/www.trbimg.com/img-5bae5c20/turbine/la-1538153500-30duihc77e-snap-image,193030,0,image/jpeg
http://www.latimes.com/la-bio-francine-orr-staff.html,96278,186,text/html
http://www.latimes.com/la-bio-paul-duginski-staff.html,81483,169,text/html
http://www.latimes.com/travel/la-tr-tipsheet-20180928-story.html?outputType=amp,109070,67,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-peer-into-a-writer-s-head-and-a-valley-s-1513290880-htmlstory.html,202675,185,text/html
http://www.latimes.com/business/hiltzik/la-fi-hiltzik-drug-prices-20180911-story.html,107075,157,text/html
http://www.latimes.com/la-bio-meredith-blake-staff.html,96846,181,text/html
http://www.latimes.com/la-bio-gerrick-kennedy-staff.html,98309,181,text/html
http://www.latimes.com/la-bio-emily-alpert-reyes-staff.html,98328,182,text/html
http://www.latimes.com/travel/la-tr-california-bucket-list-updates-1512494760-htmlstory.html,197606,189,text/html
